;Title;Date;Authors;Tags;NLP Keywords;Url
180;Cyber attack on UK's Defence Academy had 'significant' impact, officer in charge at the time reveals;Sunday 2 January 2022 14:14, UK;['deborah haynes', '@haynesdeborah'];['ministry of defence'];['cyber', 'reveals', 'uks', 'charge', 'defence', 'stringer', 'marshal', 'impact', 'academy', 'significant', 'air', 'attack', 'tipping', 'point', 'network', 'officer'];https://web.archive.org/web/20220102161337/http://news.sky.com/story/cyber-attack-on-uks-defence-academy-had-significant-impact-officer-in-charge-at-the-time-reveals-12507570
181;Man kidnapped as a child in China reunited with family after drawing map of home village from memory;Sunday 2 January 2022 14:13, UK;[];['china'];['reunited', 'child', 'drawing', 'abducted', 'li', 'map', 'man', 'kidnapped', 'family', 'mr', 'day', 'memory', 'china', 'mother', 'village', 'jingwei'];https://web.archive.org/web/20220102161337/http://news.sky.com/story/man-kidnapped-as-a-child-in-china-reunited-with-family-after-drawing-map-of-home-village-from-memory-12507517
182;COVID-19: Couple with four children die on same day after contracting coronavirus - and family encourages others to get vaccinated;Sunday 2 January 2022 14:54, UK;[];['covid-19', 'california', 'coronavirus'];['covid', 'couple', 'contracting', 'vaccinated', 'days', 'sister', 'coronavirus', 'brother', 'sylvia', 'podcasts', 'encourages', 'mr', 'family', 'fernandez', 'day', 'school', 'covid19', 'die', 'children'];https://web.archive.org/web/20220102161337/http://news.sky.com/story/covid-19-couple-with-four-children-die-on-same-day-after-contracting-coronavirus-and-family-encourages-others-to-get-vaccinated-12507593
183;COVID-19: Lionel Messi and three Paris Saint-Germain teammates test positive for coronavirus;Sunday 2 January 2022 15:53, UK;[];['covid-19', 'coronavirus', 'france', 'lionel messi', 'neymar'];['covid19', 'negative', 'players', 'positive', 'messi', 'game', 'paris', 'saintgermain', 'test', 'teammates', 'coronavirus', 'tested', 'lionel', 'seven'];https://web.archive.org/web/20220102161337/http://news.sky.com/story/covid-19-lionel-messi-and-three-paris-saint-germain-teammates-test-positive-for-coronavirus-12507713
184;Young Spurs fan overjoyed by wave from striker Son Heung-min;Sunday 2 January 2022 12:08, UK;[];[];['video', 'heungmin', 'west', 'spurs', 'teams', 'wave', 'young', 'overjoyed', 'striker', 'son', 'playera', 'fan', 'waved'];https://web.archive.org/web/20220102161337/http://news.sky.com/video/young-spurs-fan-overjoyed-by-wave-from-striker-son-heung-min-12507573
185;Sky News correspondent's encounter with baby elephant in China;Sunday 2 January 2022 13:13, UK;[];['china'];['sky', 'encounter', 'xishuangbanna', 'thrive', 'taken', 'elephant', 'rescue', 'southwest', 'china', 'vines', 'correspondents', 'trapped', 'visit', 'baby'];https://web.archive.org/web/20220102161337/http://news.sky.com/video/sky-news-correspondents-encounter-with-baby-elephant-in-china-12507606
186;UK weather: Unusually mild conditions set to come to abrupt end in coming days;Sunday 2 January 2022 18:42, UK;[];[];['conditions', 'weather', 'yellow', 'set', 'uk', 'thunderstorms', 'met', 'warning', 'days', 'end', 'mild', 'expected', 'warnings', 'come', 'unusually', 'south', 'coming', 'west', 'office'];https://web.archive.org/web/20220102200736/http://news.sky.com/story/uk-weather-unusually-mild-conditions-set-to-come-to-abrupt-end-in-coming-days-12507600
187;Marjorie Taylor Greene: Twitter permanently suspends US politician's personal account over COVID-19 misinformation;Sunday 2 January 2022 20:07, UK;[];['twitter'];['covid19', 'suspends', 'account', 'greene', 'marjorie', 'trump', 'saying', 'politicians', 'ms', 'representatives', 'permanently', 'personal', 'republican', 'suspended', 'taylor', 'misinformation', 'twitter'];https://web.archive.org/web/20220102210737/http://news.sky.com/story/marjorie-taylor-greene-twitter-permanently-suspends-us-politicians-personal-account-over-covid-19-misinformation-12507818
188;74-year-old man dies after his electric scooter collides with parked cars;Sunday 2 January 2022 20:22, UK;[];[];['collision', 'serious', 'electric', 'road', 'unit', 'scooter', 'dies', 'incident', 'man', 'witnesses', 'number', '74yearold', 'day', 'investigation', 'cars', 'collides', 'parked'];https://web.archive.org/web/20220102210737/http://news.sky.com/story/74-year-old-man-dies-after-his-electric-scooter-collides-with-parked-cars-12507918
189;Life-saving ambulance defibrillator stolen from scene of incident found after social media appeal;Sunday 2 January 2022 20:38, UK;[];['greater manchester', 'oldham'];['scene', 'media', 'nwas', 'west', 'used', 'taken', 'defibrillator', 'stolen', 'social', 'ambulance', 'service', 'incident', 'appeal', 'lifesaving'];https://web.archive.org/web/20220102210737/http://news.sky.com/story/life-saving-ambulance-defibrillator-stolen-from-scene-of-incident-found-after-social-media-appeal-12507917
190;COVID-19: Testing and booster programme is key to avoiding further restrictions, Barclay says;Sunday 2 January 2022 17:37, UK;[];[];['covid19', 'booster', 'avoiding', 'set', 'variant', 'barclay', 'sector', 'programme', 'surge', 'key', 'restrictions', 'steve', 'workforce', 'saystory', 'testing'];https://web.archive.org/web/20220102210737/http://news.sky.com/video/covid-19-testing-and-booster-programme-is-key-to-avoiding-further-restrictions-barclay-says-12507717
191;COVID-19: England and Wales report 137,583 new cases and 73 further coronavirus-related deaths;Sunday 2 January 2022 18:54, UK;[];['covid-19', 'coronavirus'];['england', 'covid19', 'covid', '137583', 'cases', 'reported', 'positive', 'latest', 'report', 'week', 'coronavirusrelated', 'data', 'deaths', 'test', '73', 'public', 'wales'];https://web.archive.org/web/20220102210737/http://news.sky.com/story/covid-19-england-and-wales-report-137-583-new-cases-and-73-further-coronavirus-related-deaths-12507703
192;Brentford fan arrested for allegedly using racist and homophobic language against Man City player;Sunday 2 January 2022 19:16, UK;[];[];['league', 'fc', 'subject', 'homophobic', 'language', 'man', 'player', 'city', 'using', 'club', 'manchester', 'gender', 'racist', 'fan', 'brentford', 'conduct', 'arrested'];https://web.archive.org/web/20220102220740/https://news.sky.com/story/brentford-fan-arrested-for-allegedly-using-racist-and-homophobic-language-against-man-city-player-12507856
193;Unidentified person crosses demilitarised zone into North Korea;Sunday 2 January 2022 17:17, UK;[];['north korea', 'south korea'];['north', 'crosses', 'zone', 'border', 'person', 'unidentified', 'korean', 'war', 'dmz', 'korea', 'south', 'warned', 'heavily', 'demilitarised'];https://web.archive.org/web/20220102230737/https://news.sky.com/story/unidentified-person-crosses-demilitarised-zone-into-north-korea-12507757
194;COVID-19: UKHSA explains why cutting self-isolation to five days would be 'counterproductive';Sunday 2 January 2022 18:50, UK;['alix culbertson', '@alixculbertson'];['covid-19', 'coronavirus'];['covid19', 'cutting', 'negative', 'uk', 'isolation', 'explains', 'selfisolation', 'positive', 'days', 'test', 'counterproductive', 'symptoms', 'seven', 'ukhsa'];https://web.archive.org/web/20220103010742/http://news.sky.com/story/covid-19-ukhsa-explains-why-cutting-self-isolation-to-five-days-would-be-counterproductive-12507722
195;Croydon stabbing: Second arrest made after death of 15-year-old Zaian Aimable-Lina;Sunday 2 January 2022 18:29, UK;[];['london'];['scene', 'stabbing', 'croydon', 'london', 'boy', 'park', 'second', 'arrest', 'took', 'aimablelina', 'suspicion', '15yearold', 'death', 'zaian', 'zaians', 'south'];https://web.archive.org/web/20220103020735/https://news.sky.com/story/croydon-stabbing-second-arrest-made-after-death-of-15-year-old-zaian-aimable-lina-12507661
196;Scorpions, rats, playground equipment and lawnmowers: Why thousands of people needed hospital treatment last year;Monday 3 January 2022 05:20, UK;[];[];['rats', 'scorpions', 'caused', 'coming', 'attention', 'thousands', 'admitted', 'struck', 'hospital', 'treatment', 'lawnmowers', 'equipment', 'lockdown', 'contact', 'needed', 'playground'];https://web.archive.org/web/20220103070729/http://news.sky.com/story/scorpions-playground-equipment-and-lawnmowers-reasons-why-thousands-of-people-needed-hospital-treatment-last-year-12508028
197;Four reasons to feel hopeful about the climate in 2022;Monday 3 January 2022 06:31, UK;[];['climate change'];['reasons', 'climate', 'look', 'start', '2022', 'dramatic', 'feel', 'hope', 'planet', 'hopeful'];https://web.archive.org/web/20220103070729/http://news.sky.com/video/four-reasons-to-feel-hopeful-about-the-climate-in-2022-12507764
198;Who's who in the Jeffrey Epstein scandal;;[];[];['york', 'london', 'royal', 'legal', 'epstein', 'statement', 'ms', 'scandal', 'epsteins', 'whos', 'duke', 'andrew', 'witness', 'jeffrey'];https://web.archive.org/web/20220103070729/http://news.sky.com/story/whos-who-in-the-jeffrey-epstein-scandal-11796254
199;COVID-19: Lincolnshire hospitals declare major incident over 'significant staffing pressures';Monday 3 January 2022 08:09, UK;[];['covid-19', 'coronavirus', 'lincolnshire'];['hospitals', 'covid19', 'zahawi', 'health', 'declare', 'teacher', 'lincolnshire', 'deal', 'significant', 'urged', 'major', 'classes', 'pressures', 'staffing', 'schools', 'incident', 'maintain'];https://web.archive.org/web/20220103080708/http://news.sky.com/story/covid-19-lincolnshire-hospitals-declare-major-incident-over-significant-staffing-pressures-12508076
200;Hockey fan who spotted Vancouver Canucks staffer's cancerous mole given $10,000 medical school scholarship;Monday 3 January 2022 08:16, UK;[];[];['popovici', 'scholarship', 'vancouver', 'medical', 'spotted', 'given', 'mr', 'mole', 'hamilton', 'hockey', 'school', 'ms', 'thank', 'message', 'fan', 'staffers'];https://web.archive.org/web/20220103080708/http://news.sky.com/story/vancouver-canucks-fan-who-spotted-staffers-cancerous-mole-given-10-000-medical-school-scholarship-12508025
201;Richard Leakey: Conservationist and fossil hunter, who helped prove humans evolved in Africa, dies aged 77;Sunday 2 January 2022 23:53, UK;[];['kenya'];['served', 'trade', 'richard', 'million', 'told', 'hunter', 'conservationist', 'saw', 'prove', 'uhuru', 'humans', 'dies', 'leakey', 'service', 'homo', 'say', 'evolved', 'helped', 'fossil'];https://web.archive.org/web/20220103080708/http://news.sky.com/story/richard-leakey-conservationist-and-fossil-hunter-who-helped-prove-humans-evolved-in-africa-dies-aged-77-12507993
202;Aoife Beary: Survivor of 2015 Berkeley balcony collapse in California dies aged 27;Monday 3 January 2022 03:13, UK;[];['california', 'dublin', 'ireland'];['survivor', '27', 'died', 'students', 'cuala', 'dies', 'beary', 'young', 'fall', 'balcony', 'aoife', 'aged', 'irish', 'berkeley', 'collapse', 'dublin', 'california'];https://web.archive.org/web/20220103100724/http://news.sky.com/story/aoife-beary-survivor-of-2015-berkeley-balcony-collapse-in-california-dies-aged-27-12508024
203;Northern Ireland: Number of people identifying as 'non-religious' doubles in a decade;Monday 3 January 2022 02:29, UK;['david blevins', '@skydavidblevins'];['northern ireland'];['liberal', 'im', 'ireland', 'nonreligious', 'church', 'religion', 'university', 'irish', 'number', 'doubles', 'decade', 'northern', 'times', 'presbyterian', 'questions', 'identifying'];https://web.archive.org/web/20220103100724/http://news.sky.com/story/northern-ireland-number-of-people-identifying-as-non-religious-doubles-in-a-decade-12495575
204;Nadhim Zahawi: 'The priority is to keep schools open';Monday 3 January 2022 08:26, UK;[];[];['zahawi', 'priority', 'openthe', 'nadhim', 'secretary', 'ventilation', 'open', 'support', 'schools', 'summer', 'staffing', 'testing'];https://web.archive.org/web/20220103100724/http://news.sky.com/video/nadhim-zahawi-the-priority-is-to-keep-schools-open-12508089
205;Prince Andrew accuser Virginia Giuffre's secret settlement with Jeffrey Epstein to be made public today;Monday 3 January 2022 08:14, UK;['david mercer', '@davidmercersky'];['ghislaine maxwell', 'jeffrey epstein', 'prince andrew'];['settlement', 'lawsuit', 'lawyers', 'today', 'legal', 'prince', 'epstein', 'giuffre', 'ms', 'giuffres', 'andrew', 'public', 'secret', 'jeffrey', 'virginia'];https://web.archive.org/web/20220103110739/http://news.sky.com/story/prince-andrew-accuser-virginia-giuffres-secret-settlement-with-jeffrey-epstein-to-be-made-public-today-12507864
206;US flight disruptions: Long queues at Denver Airport;Monday 3 January 2022 11:02, UK;[];[];['flights', 'staff', 'disruptions', 'world', 'thousands', 'denver', 'cancelled', 'shortages', 'long', 'flight', 'reportedly', 'airport', 'queues'];https://web.archive.org/web/20220103110739/http://news.sky.com/video/us-flight-disruptions-long-queues-at-denver-airport-12508133
207;Sudan's Prime Minister Abdalla Hamdok resigns from military-controlled government after deadly pro-democracy protests;Monday 3 January 2022 05:35, UK;[];['sudan'];['deadly', 'military', 'sudanese', 'resignation', 'militarycontrolled', 'resigns', 'protesters', 'coup', 'prodemocracy', 'al', 'sudans', 'minister', 'mr', 'protests', 'sudan', 'hamdok', 'prime', 'abdalla', 'transition'];https://web.archive.org/web/20220103110739/http://news.sky.com/story/sudans-prime-minister-abdalla-hamdok-resigns-from-military-controlled-government-after-two-reportedly-killed-in-pro-democracy-protests-12507986
208;COVID-19: Concern as number of over-50s in hospital rises - but 'data does not support more restrictions';Monday 3 January 2022 12:08, UK;['alix culbertson', '@alixculbertson'];['covid-19', 'coronavirus', 'nadhim zahawi', 'omicron'];['hospitals', 'covid19', 'does', 'covid', 'concern', 'london', 'over50s', 'zahawi', 'aged', 'hospital', 'restrictions', 'number', 'significant', 'data', 'support', 'rises', 'pressure', 'days'];https://web.archive.org/web/20220103120734/http://news.sky.com/story/covid-19-concern-over-rise-in-over-50s-admitted-to-hospital-with-covid-education-secretary-says-12508086
209;Olivia Kolek: Family pay tribute to 'brightest star', 14, killed in New Year's Eve collision in Rowley Regis with suspected drug-driver;Monday 3 January 2022 10:24, UK;[];['west midlands'];['scene', 'regis', 'star', 'saw', 'suspected', 'tribute', 'killed', 'pay', 'olivia', 'family', 'love', 'life', 'kolek', 'investigation', 'mother', 'released', 'rowley', 'mercedes'];https://web.archive.org/web/20220103120734/http://news.sky.com/story/family-tribute-to-brightest-star-14-killed-in-new-years-eve-collision-with-suspected-drug-driver-12508124
210;Hospices 'may have to close beds and cut services' amid 40% drop in fundraising;Monday 3 January 2022 06:09, UK;['charlotte lomas', '@lomaschar'];['covid-19', 'coronavirus'];['patients', 'fundraising', 'care', 'saint', 'need', 'sector', 'hospice', 'hospices', '40', 'close', 'francis', 'support', 'beds', 'services', 'cut', 'amid', 'drop'];https://web.archive.org/web/20220103120734/http://news.sky.com/story/hospices-may-have-to-close-beds-and-cut-services-amid-40-drop-in-fundraising-12490110
211;Lloyds to take minority stake in banking loyalty app Bink;Monday 3 January 2022 12:38, UK;['mark kleinman', '@markkleinmansky'];[];['lloyds', 'minority', 'uk', 'app', 'retail', 'stake', 'loyalty', 'business', 'banking', 'yearbink', 'schemes', 'bink'];https://web.archive.org/web/20220103130747/http://news.sky.com/story/lloyds-to-take-minority-stake-in-banking-loyalty-app-bink-12508246
